id tweet,date,text,lang,app,author,id author,name,description,location,created at,author url,description urls,profile image url,followers,following,tweets,relation,user retweeted,tweet hashtags,tweet urls,media keys,id tweet retweeted,media types,media urls,retrieved at
1592925104341942275,2022-11-16 16:58:34,Lasse mich von Konsolen Jockeys knechten im Cheaters Paradise. #Warzone2   10 min gehts los !   https://t.co/RaxyLg3Gfj https://t.co/YEb8KkkKU7,de,Twitter Web App,APVideoStream,3083620918,APVideo🤘,@PUBG Partner -  @twitch Partner //Powered by @hitech_gamer //Auswandern//Movies//Starwars//Zombie addict//80th    📧apvideo@hotmail.de,"Berlin, Deutschland",2015-03-10 09:29:59,['https://t.co/WzlQDYddrz'],None,https://pbs.twimg.com/profile_images/1544005148392947716/UMeYJyv4_normal.jpg,3204,660,23104,tweet,None,['Warzone2'],"['http://twitch.tv/apvideo', 'https://twitter.com/APVideoStream/status/1592925104341942275/photo/1']",['16_1592925092148920322'],,['animated_gif'],['https://pbs.twimg.com/tweet_video_thumb/Fhs07n9XwAIOZLx.jpg'],2022-11-16 16:58:50
1592925091134058500,2022-11-16 16:58:31,@SupportingStre3 https://t.co/AG07uDLSHz I could really use the love rn more than ever my yt got hacked @1.3k😢so plz come show sum good vibes❤️ I’ll be playing #MWII and #warzone2 all day!,en,Twitter for iPhone,MovDaYungin,3303067185,ThatMovKid,Music Artist/Video Game FRAGGER x🔫fuck wit me on YT-😁 | Powered by _____ #NorCalMov,None,2015-05-29 19:52:05,['https://t.co/SO9rRlXLt0'],None,https://pbs.twimg.com/profile_images/1579883552027693056/E5-4lgRx_normal.jpg,1161,780,1274,replied_to,None,"['MWII', 'warzone2']",['https://twitch.tv/thatmovkid'],[],,[],[],2022-11-16 16:58:50
1592925087933820928,2022-11-16 16:58:30,Getting ready to drop into #Warzone2,en,Twitter for iPhone,BrunoJohn117,864679526093250561,BrunoJohn117,Warzone Content Creator 88K Followers and 1.8M Likes on TikTok: https://t.co/rtzRrQxH8c Twitch: https://t.co/c9fNW4QHCX Team @neatdude,None,2017-05-17 03:10:38,['https://t.co/c9fNW4QHCX'],"['http://tiktok.com/@brunojohn117', 'http://twitch.tv/BrunoJohn117']",https://pbs.twimg.com/profile_images/1286392662610907136/wA2pqLSL_normal.jpg,1032,1048,6560,tweet,None,['Warzone2'],None,[],,[],[],2022-11-16 16:58:50
1592925085291417606,2022-11-16 16:58:30,https://t.co/j0kgzVnJQi  #TiktokLive @iPopoffTV #letsgrow #Warzone2 #EarlyAccess,qme,Twitter Web App,StratGamin,1329867061405880320,StratGamin,"Gamer, Streamer, Father and Husband. Gaming has allowed me to connect with people and friends.",None,2020-11-20 19:19:56,['https://t.co/EEp5dphjVi'],"['http://tiktok.com/@brunojohn117', 'http://twitch.tv/BrunoJohn117']",https://pbs.twimg.com/profile_images/1504883547215126530/7A3yvQ7q_normal.jpg,154,275,1015,tweet,None,"['TiktokLive', 'letsgrow', 'Warzone2', 'EarlyAccess']",['https://www.tiktok.com/@ipopofftv/live?is_from_webapp=1&sender_device=pc'],[],,[],[],2022-11-16 16:58:50
1592925082124718083,2022-11-16 16:58:29,Proximity chat is gonna be too fun 😂 #Warzone2 #ModernWarfareII https://t.co/7d1Ntr8itX,en,Twitter Web App,RomeThaDome_,2959147470,Rome,thot mod,Canada,2015-01-05 05:14:13,['https://t.co/zcOdjSBZq8'],['http://Pipeline.gg'],https://pbs.twimg.com/profile_images/1560391878213861376/HCuKHWpD_normal.jpg,733,95,1464,tweet,None,"['Warzone2', 'ModernWarfareII']",['https://twitter.com/RomeThaDome_/status/1592925082124718083/video/1'],['7_1592924828847284224'],,['video'],['https://pbs.twimg.com/ext_tw_video_thumb/1592924828847284224/pu/img/W3MuCeV_-R9Hi33u.jpg'],2022-11-16 16:58:50
1592925072930766848,2022-11-16 16:58:27,Are y’all enjoying #Warzone2 v #ModernWarfareII #MW2,en,Twitter for iPhone,CodNewsPaper,1294921913727438850,Cod NewsPaper,Your Call of Duty Newspaper to find out the latest updates about #Mw2 I also do a lot of giveaways!( Not Affiliated with @Activision),Verdansk,2020-08-16 09:00:27,None,None,https://pbs.twimg.com/profile_images/1589753261849968641/kTNK5ykR_normal.jpg,128,21,534,tweet,None,"['Warzone2', 'ModernWarfareII', 'MW2']",None,[],,[],[],2022-11-16 16:58:50
1592925070976221184,2022-11-16 16:58:26,"RT @CallofDutyUK: Tonight, we're dropping here again 🪂 #Warzone2 https://t.co/Dw1r0qyGkN",en,Twitter for iPhone,Bavonne23,1203941788026888192,Booba,RIP BLACC 🖤 & RIP RAH 🤎 take me back to 2016,None,2019-12-09 07:37:57,['https://t.co/mHBCJYZ5s4'],None,https://pbs.twimg.com/profile_images/1584911709495508992/SmXmmvDx_normal.jpg,309,297,4388,retweeted,CallofDutyUK,['Warzone2'],"['https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1']","['3_1592839538925264899', '3_1592839539046977538', '3_1592839539252404225', '3_1592839591127654403']",1592839834359697410,"['photo', 'photo', 'photo', 'photo']","['https://pbs.twimg.com/media/FhrnHxXWYAMY1kO.jpg', 'https://pbs.twimg.com/media/FhrnHx0XkAIgKV-.jpg', 'https://pbs.twimg.com/media/FhrnHylWIAE0xaC.jpg', 'https://pbs.twimg.com/media/FhrnKz1XoAMrYED.jpg']",2022-11-16 16:58:50
1592925067293655040,2022-11-16 16:58:25,Ello everyone can I get  a win in warzone 2 on day 1 we will see I'll be live later on https://t.co/19M8c3T5nf and also https://t.co/iGhVFR1IIn #Warzone2 #twitch #TiktokLive,en,Twitter for Android,DRSHIMM,1283909637289500682,DRSHIMM,"Hello I'M David Welcome I'm a Dad, Husband, Gamer, Nerd, Geek. Streaming mostly FPS/Whatevs/Yolo. talk to me, and be yourself and enjoy your time.",None,2020-07-16 23:41:41,['https://t.co/Wczh684dJZ'],None,https://pbs.twimg.com/profile_images/1375474361273057282/yU6gPwUe_normal.jpg,202,207,958,tweet,None,"['Warzone2', 'twitch', 'TiktokLive']","['http://twitch.tv/DRSHIMM', 'http://tiktok.com/@drshimm']",[],,[],[],2022-11-16 16:58:50
1592925063237750785,2022-11-16 16:58:24,"RT @CallofDutyUK: Tonight, we're dropping here again 🪂 #Warzone2 https://t.co/Dw1r0qyGkN",en,Twitter for iPhone,Nightmar3_real,801955932469161984,tHe BooGeYmaN,goth pagan furry (bi) (taken/girlfriend: @Glass_K9),None,2016-11-25 01:09:28,None,None,https://pbs.twimg.com/profile_images/1590604667796463617/CE4MR-fS_normal.jpg,770,3471,215212,retweeted,CallofDutyUK,['Warzone2'],"['https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1']","['3_1592839538925264899', '3_1592839539046977538', '3_1592839539252404225', '3_1592839591127654403']",1592839834359697410,"['photo', 'photo', 'photo', 'photo']","['https://pbs.twimg.com/media/FhrnHxXWYAMY1kO.jpg', 'https://pbs.twimg.com/media/FhrnHx0XkAIgKV-.jpg', 'https://pbs.twimg.com/media/FhrnHylWIAE0xaC.jpg', 'https://pbs.twimg.com/media/FhrnKz1XoAMrYED.jpg']",2022-11-16 16:58:50
1592925062839308288,2022-11-16 16:58:24,RT @Speros_OG: Long Range✅ No Recoil✅ Dual Zoom for Mid and Long Range✅ Top Meta Contender AR Build for #Warzone2 Tuning Below ⤵ #BuildGod https://t.co/rQiVIQXS0W https://t.co/bOrVa5U3Hx,en,Twitter for iPhone,alexis_311O,845013633189007365,alexis_3110,;v/,"Monterrey, Nuevo León",2017-03-23 20:45:24,None,None,https://pbs.twimg.com/profile_images/1469559745979813888/2bpX7lyC_normal.jpg,7,44,669,retweeted,Speros_OG,"['Warzone2', 'BuildGod']","['https://twitter.com/i/web/status/1592587905381564419', 'https://twitter.com/Speros_OG/status/1592587905381564419/video/1']",['3_1592587675109818371'],1592587905381564419,[],[],2022-11-16 16:58:50
1592925050520338435,2022-11-16 16:58:21,RT @xcosmo_x: #CallofDutyVanguard #XboxSeriesX #XboxShare #Xbox #XboxSeriesS #Playstation #Playstation5 #PS4 #PS5 #switch #twitch #TwitchStreamers #games #gamers #gaming #Warzone2 #stream #streamers #streaming Ptdrrrr #NintendoSwitch #SupportSmallStreamers #twitchstreamer #PS4share #PS5Share https://t.co/6nYOPZfAqo,fr,RetweetPicku,streamerwallcom,803225366345220096,Streamer Wall,Want to grow your stream like never before? Visit https://t.co/KnsRaqOGUC 🚀,Worldwide,2016-11-28 13:13:45,['https://t.co/KnsRaqOGUC'],['http://streamerwall.com'],https://pbs.twimg.com/profile_images/1590552422971494401/3E3X-vem_normal.jpg,76887,4,1045796,retweeted,xcosmo_x,"['CallofDutyVanguard', 'XboxSeriesX', 'XboxShare', 'Xbox', 'XboxSeriesS', 'Playstation', 'Playstation5', 'PS4', 'PS5', 'switch', 'twitch', 'TwitchStreamers', 'games', 'gamers', 'gaming', 'Warzone2', 'stream', 'streamers', 'streaming', 'NintendoSwitch', 'SupportSmallStreamers', 'twitchstreamer', 'PS4share', 'PS5Share']",['https://twitter.com/xcosmo_x/status/1592141479547322368/video/1'],['7_1592141400950378497'],1592141479547322368,[],[],2022-11-16 16:58:50
1592925049123934210,2022-11-16 16:58:21,https://t.co/teV0m5aqbu https://t.co/teV0m5aqbu https://t.co/teV0m5aqbu https://t.co/teV0m5aqbu  CoD SEASON 1 &amp; WZ 2.0 IS HERE! #Streamer #CallOfDuty #Warzone2 #ModernWarfareII,en,Twitter Web App,TheCanadianGa13,1391806968117923841,CG,Canadian Gamer Entertainer/Streamer/Creator - https://t.co/EGh090lQtz  Game Development Student and Gaming Enthusiast!,Canada,2021-05-10 17:27:11,['https://t.co/hjSuW4ZYNa'],['http://twitch.tv/CGTwitchTV_'],https://pbs.twimg.com/profile_images/1518829904548274178/aC4VQcHU_normal.jpg,241,171,1913,tweet,None,"['Streamer', 'CallOfDuty', 'Warzone2', 'ModernWarfareII']","['https://www.twitch.tv/CGTwitchTV_', 'https://www.twitch.tv/CGTwitchTV_', 'https://www.twitch.tv/CGTwitchTV_', 'https://www.twitch.tv/CGTwitchTV_']",[],,[],[],2022-11-16 16:58:50
1592925043662946307,2022-11-16 16:58:20,RT @xcosmo_x: #CallofDutyVanguard #XboxSeriesX #XboxShare #Xbox #XboxSeriesS #Playstation #Playstation5 #PS4 #PS5 #switch #twitch #TwitchStreamers #games #gamers #gaming #Warzone2 #stream #streamers #streaming Ptdrrrr #NintendoSwitch #SupportSmallStreamers #twitchstreamer #PS4share #PS5Share https://t.co/6nYOPZfAqo,fr,Twitter for Android,Teamgames38,1316791859369443331,🎮 Teams Games 💯 🎮©️®️™️,🎮🕹 GAMERS 🕹🎮 PS 1 2 3 4 5 VR PSP PSVITA xbox 360 One Série X S. Nintendo Nes Super Switch lite DsXL. Sega Megadrive Game Gear. Windows 10 Smrtphn tb Android,🎮🎮🎮🎮 ,2020-10-15 17:23:54,None,None,https://pbs.twimg.com/profile_images/1322162649916952576/KpxuWoAZ_normal.jpg,69,598,3185,retweeted,xcosmo_x,"['CallofDutyVanguard', 'XboxSeriesX', 'XboxShare', 'Xbox', 'XboxSeriesS', 'Playstation', 'Playstation5', 'PS4', 'PS5', 'switch', 'twitch', 'TwitchStreamers', 'games', 'gamers', 'gaming', 'Warzone2', 'stream', 'streamers', 'streaming', 'NintendoSwitch', 'SupportSmallStreamers', 'twitchstreamer', 'PS4share', 'PS5Share']",['https://twitter.com/xcosmo_x/status/1592141479547322368/video/1'],['7_1592141400950378497'],1592141479547322368,[],[],2022-11-16 16:58:50
1592925024851492866,2022-11-16 16:58:15,Our natural stone necklaces that you can feel the energy of are on sale. don't miss the promotion 🥰🥰 https://t.co/qzgwn3bIWd  mariners trudeau #Warzone2,en,Twitter Web App,MsIsl,2752557558,arthemis,,None,2014-08-21 17:06:46,None,None,https://pbs.twimg.com/profile_images/1591460273084420096/0bXqKBQ1_normal.jpg,0,5,22,tweet,None,['Warzone2'],['https://www.etsy.com/listing/1348149281'],[],,[],[],2022-11-16 16:58:50
1592925010682748928,2022-11-16 16:58:12,"#Warzone2 estará disponible en Colombia, aproximadamente a las 6pm.",es,Twitter for iPhone,lagigivz,966799401502040064,G I G I 🤘,"Dentist. | Streamer en https://t.co/3GW2TstjfB 👾 - Call of duty player, since 2009. 🇻🇪🇨🇴",Earth ,2018-02-22 22:18:34,['https://t.co/wh2whsyyWA'],['http://Twitch.Tv/LaGigi'],https://pbs.twimg.com/profile_images/1556785228043231239/r_Pv15Zu_normal.jpg,2444,236,7149,tweet,None,['Warzone2'],None,[],,[],[],2022-11-16 16:58:50
1592924969969025025,2022-11-16 16:58:02,"RT @CallofDutyUK: Tonight, we're dropping here again 🪂 #Warzone2 https://t.co/Dw1r0qyGkN",en,Twitter for Android,Deji84094140,1169390052113301505,J_row,🎶🎥video director🎥 🎶 Cinematographer 🎶💥 all about music and film making 🎞🎥🎶 for booking..07083861047.  IG handle...@jrow007,"Lekki, Nigeria",2019-09-04 23:21:38,None,None,https://pbs.twimg.com/profile_images/1576513064656113664/H2pyhL34_normal.jpg,61,640,637,retweeted,CallofDutyUK,['Warzone2'],"['https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1']","['3_1592839538925264899', '3_1592839539046977538', '3_1592839539252404225', '3_1592839591127654403']",1592839834359697410,"['photo', 'photo', 'photo', 'photo']","['https://pbs.twimg.com/media/FhrnHxXWYAMY1kO.jpg', 'https://pbs.twimg.com/media/FhrnHx0XkAIgKV-.jpg', 'https://pbs.twimg.com/media/FhrnHylWIAE0xaC.jpg', 'https://pbs.twimg.com/media/FhrnKz1XoAMrYED.jpg']",2022-11-16 16:58:50
1592924967515361281,2022-11-16 16:58:02,My Remington &gt; Your Kar 😂😂#Warzone2 #warzone https://t.co/4LJDAJBitS,en,Twitter for iPhone,ai_mall,1591232809875775499,Ai Mall,"Hey you😀, 🔴I’m probably streaming RIGHT NOW!!🔴 Check me out on twitch tv or Subscribe to my YouTube channel for my content. 👀Click the link for more🔥","Clayton, MO",2022-11-12 00:54:12,['https://t.co/Gv7K3geORa'],None,https://pbs.twimg.com/profile_images/1591334374901010432/ZUX3dAFE_normal.jpg,11,79,10,tweet,None,"['Warzone2', 'warzone']",['https://twitter.com/ai_mall/status/1592924967515361281/video/1'],['7_1592924882089742336'],,['video'],['https://pbs.twimg.com/ext_tw_video_thumb/1592924882089742336/pu/img/b08Nrepl1VvgDtTq.jpg'],2022-11-16 16:58:50
1592924970711420930,2022-11-16 16:58:02,RT @LEGIQN: When you leave your girlfriend for  #Warzone2 😹 https://t.co/Pj7CXky0Pc,en,Twitter for Android,nativej49,412729595,Nativej49,"I stream, I'm working at becoming an affiliate, if you'd like to see some of my stuff it's https://t.co/nl7qR7QcxZ",Estados Unidos,2011-11-15 02:25:16,None,['http://Twitch.tv/Nativej49'],https://pbs.twimg.com/profile_images/1138584574609506306/fAA0bUTt_normal.png,351,737,10016,retweeted,LEGIQN,['Warzone2'],['https://twitter.com/LEGIQN/status/1592924509056958467/video/1'],['7_1592924441939427329'],1592924509056958467,['video'],['https://pbs.twimg.com/ext_tw_video_thumb/1592924441939427329/pu/img/dxMX9wEVb78w_FP6.jpg'],2022-11-16 16:58:50
1592924955360235520,2022-11-16 16:57:59,#warzone2 #warzone #cod #callofduty #live #youtube #gaming #warzone2gameplay #modernwarfare2   🔴LIVE - WARZONE 2 IS HERE!!! (COD: MW2 WARZONE 2.0 GAMEPLAY) https://t.co/39kouhq72V via @YouTube,en,Twitter Web App,KlappYT,932238036372480000,Klapp,Youtuber l Content Creator,"Ohio, USA",2017-11-19 13:24:02,['https://t.co/wzyGmKPE6b'],None,https://pbs.twimg.com/profile_images/1549128693435465732/g9p0mpR1_normal.jpg,59,376,929,tweet,None,"['warzone2', 'warzone', 'cod', 'callofduty', 'live', 'youtube', 'gaming', 'warzone2gameplay', 'modernwarfare2']",['https://youtu.be/GYs7E5hetSg'],[],,[],[],2022-11-16 16:58:50
1592924958686318597,2022-11-16 16:57:59,RT @Speros_OG: Long Range✅ No Recoil✅ Dual Zoom for Mid and Long Range✅ Top Meta Contender AR Build for #Warzone2 Tuning Below ⤵ #BuildGod https://t.co/rQiVIQXS0W https://t.co/bOrVa5U3Hx,en,Twitter for Android,Asxeru,106560849,Az,Llámame Inge,"Distrito de Columbia, USA",2010-01-19 23:39:11,None,None,https://pbs.twimg.com/profile_images/1507390406731964435/ZnrIX0yH_normal.jpg,208,200,1677,retweeted,Speros_OG,"['Warzone2', 'BuildGod']","['https://twitter.com/i/web/status/1592587905381564419', 'https://twitter.com/Speros_OG/status/1592587905381564419/video/1']",['3_1592587675109818371'],1592587905381564419,[],[],2022-11-16 16:58:50
1592924950179901440,2022-11-16 16:57:57,Nos vemos orita en warzone2.0 bbis!!!💪🏻🔥👍🏻 . . . . . . #warzone #warzone2.o #callofduty #mw2 #nuevoepisodio #nuevomapa https://t.co/zT4ZSALn5M,es,Instagram,ElViTiNPR,1331591745088450561,ElViTiN,Dios me los Bendiga mis amores recuerden que ago streaming en Twitch como elvitin siganme por allá en confianza los espero!! 👌💙🔥😍,Puerto Rico,2020-11-25 13:34:27,None,None,https://pbs.twimg.com/profile_images/1565187505242218499/g1ccYUmn_normal.jpg,33,40,504,tweet,None,"['warzone', 'warzone2', 'callofduty', 'mw2', 'nuevoepisodio', 'nuevomapa']",['https://www.instagram.com/p/ClB4Qk5uOrU/?igshid=YTgzYjQ4ZTY='],[],,[],[],2022-11-16 16:58:50
1592924944476012550,2022-11-16 16:57:56,Bouta check this shit out #Warzone2 https://t.co/bmvqfy46Df,en,Twitter for Android,unemployedhoed,1511403859607916544,SeriousBuinessMoose,Bruh,None,2022-04-05 18:02:26,None,None,https://pbs.twimg.com/profile_images/1511588781564043267/YvuthjDG_normal.jpg,10,85,212,tweet,None,['Warzone2'],['https://twitter.com/unemployedhoed/status/1592924944476012550/photo/1'],['3_1592924941665574912'],,['photo'],['https://pbs.twimg.com/media/Fhs0y3XWIAANVw8.jpg'],2022-11-16 16:58:50
1592924937307959298,2022-11-16 16:57:54,"RT @CallofDutyUK: Tonight, we're dropping here again 🪂 #Warzone2 https://t.co/Dw1r0qyGkN",en,Twitter for iPhone,CoD___Hub,1427285382765318147,CoD Hub,"The Hub for all Call of Duty Information! Leaks, Loadouts, Game info and much more. #CallofDuty #ModernWarfare #BlackOps",None,2021-08-16 15:05:52,None,None,https://pbs.twimg.com/profile_images/1519726278693486592/2OKYipM3_normal.jpg,23,39,2750,retweeted,CallofDutyUK,['Warzone2'],"['https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1']","['3_1592839538925264899', '3_1592839539046977538', '3_1592839539252404225', '3_1592839591127654403']",1592839834359697410,"['photo', 'photo', 'photo', 'photo']","['https://pbs.twimg.com/media/FhrnHxXWYAMY1kO.jpg', 'https://pbs.twimg.com/media/FhrnHx0XkAIgKV-.jpg', 'https://pbs.twimg.com/media/FhrnHylWIAE0xaC.jpg', 'https://pbs.twimg.com/media/FhrnKz1XoAMrYED.jpg']",2022-11-16 16:58:50
1592924934665568257,2022-11-16 16:57:54,RT @ATVI_AB: Who's dropping in?   #Warzone2 https://t.co/AMyYOJ9nE6,en,Twitter for Android,iTzzFrostyYT1,1510831895134842882,iTzzFrostyYT,Check Out My YT Channel Link Down below 9994L Owner n Founder of @neonlegacy_,"Delaware, USA",2022-04-04 04:09:41,['https://t.co/2NxCDvOCYi'],None,https://pbs.twimg.com/profile_images/1510834955768799233/0thApa0w_normal.jpg,229,465,1284,retweeted,ATVI_AB,['Warzone2'],['https://twitter.com/CallofDuty/status/1592881063323668481'],[],1592922434424180737,[],[],2022-11-16 16:58:50
1592924921965195264,2022-11-16 16:57:51,Anyone else not able to join their friends on mw2? Click R3 and it doesn't work 👀😭 #CallofDutyModernWarfare2 #ModernWarfare2 #Warzone2,en,Twitter for Android,Meesh_Bomb,558523658,MeeshBomb,Artist | Gamer | Music  ALL views are my own.,"England, United Kingdom",2012-04-20 10:48:54,None,None,https://pbs.twimg.com/profile_images/1386258712067719171/5AIwE319_normal.jpg,218,163,1927,tweet,None,"['CallofDutyModernWarfare2', 'ModernWarfare2', 'Warzone2']",None,[],,[],[],2022-11-16 16:58:50
1592924904835674112,2022-11-16 16:57:47,DICA: pessoal que está procurando playlists maneiras para jogar #COD #MW2 #Warzone2 ficam aqui minhas humildes sugestões: https://t.co/u0kiCO5LI5  . https://t.co/6BXo6TL0gO . https://t.co/2axfmTEZlA . https://t.co/yUQ3aExhRc . https://t.co/UqrVEB23pf . https://t.co/luSRUudiJe,pt,Twitter Web App,RodrigoVilacza,1401921332217057282,Rodrigo Vilaça🦅🇧🇷,https://t.co/HjKJA81ICR,"Montes Claros - MG , Brasil",2021-06-07 15:18:05,['https://t.co/Ei2DtQZPqq'],['http://linktr.ee/RodrigoVilacza'],https://pbs.twimg.com/profile_images/1592612476499148800/dCnHAn6o_normal.jpg,635,36,32199,tweet,None,"['COD', 'MW2', 'Warzone2']","['https://open.spotify.com/playlist/25uBUGtD2DCLAaAGQC7E82', 'https://open.spotify.com/playlist/3kdXUu1lNhk42o3DiipCuf', 'https://open.spotify.com/playlist/5eVwuP6UARcWwAjJL7GqLH', 'https://open.spotify.com/playlist/2hNMAn7n2kFFbJC3SHqj6c', 'https://open.spotify.com/playlist/1Jus7xbtbJIHZtepCad9mf', 'https://open.spotify.com/playlist/0FUxhiaFTb5OAAQYwjzi1z']",[],,[],[],2022-11-16 16:58:50
1592924891527143426,2022-11-16 16:57:43,Got so excited for warzone 2 and then realized it don’t come out until 1pm 😭 mf #gaming #twitch #xbox #Warzone2 #CallofDutyModernWarfare2,en,Twitter for iPhone,StonieKat,1224147128295002113,Kat/ Molli,Hiya 🙂 my names kat I stream on twitch and post tiktoks!,"Florida, USA",2020-02-03 01:46:41,['https://t.co/Nvd1ULdxti'],['http://linktr.ee/RodrigoVilacza'],https://pbs.twimg.com/profile_images/1563229141495054336/yyCFUNOV_normal.jpg,22,22,150,tweet,None,"['gaming', 'twitch', 'xbox', 'Warzone2', 'CallofDutyModernWarfare2']",None,[],,[],[],2022-11-16 16:58:50
1592924886116470785,2022-11-16 16:57:42,New Warzone out in an hour!! Buzzing🥳 #Warzone2,en,Twitter for iPhone,AntonBrooksAMB,1188769994093617154,🔰 Brooks 🔰,23 | GGMU | Host of All Things Football & @mufcmpb | MARVEL enthusiast | Digital Marketing and Social Media Associate | 📸brooks.a01,"London, England",2019-10-28 10:50:41,['https://t.co/trOyVEISZL'],None,https://pbs.twimg.com/profile_images/1575499642602561538/yIhyZWFD_normal.jpg,270,132,1468,tweet,None,['Warzone2'],None,[],,[],[],2022-11-16 16:58:50
1592924875030953984,2022-11-16 16:57:39,Let's gooooo 🙌🏻😍   #Warzone2 #ModernWarfare2 https://t.co/SKLNgX46NT,en,Twitter for Android,aoifemad_,825027657838579713,Aoife 🌻,,"Dublin, Ireland",2017-01-27 17:08:16,None,None,https://pbs.twimg.com/profile_images/1536294976769998849/DpDIBou__normal.jpg,250,559,11991,tweet,None,"['Warzone2', 'ModernWarfare2']","['https://twitter.com/aoifemad_/status/1592924875030953984/photo/1', 'https://twitter.com/aoifemad_/status/1592924875030953984/photo/1']","['3_1592924867359293442', '3_1592924872296071170']",,"['photo', 'photo']","['https://pbs.twimg.com/media/Fhs0uijWQAIxZsR.jpg', 'https://pbs.twimg.com/media/Fhs0u08XgAIrYOW.jpg']",2022-11-16 16:58:50
1592924871801319424,2022-11-16 16:57:39,RT @CallofDuty: A new era begins. See you in Al Mazrah 🪂  #Warzone2 is free-to-play 🔥 https://t.co/4JVI85UvBT,en,Twitter for iPhone,ClutchJu2x,2446384887,HL_Juju🚀,uptown rittenhouse #LLC LLMB 💯,"Washington, DC",2014-03-30 06:34:42,None,None,https://pbs.twimg.com/profile_images/1592550876547252224/knVd_J5B_normal.jpg,354,253,4399,retweeted,CallofDuty,['Warzone2'],['https://twitter.com/CallofDuty/status/1592681441367687168/video/1'],['13_1592680453634330624'],1592681441367687168,['video'],['https://pbs.twimg.com/media/FhpXOMhUcAAKrVI.jpg'],2022-11-16 16:58:50
1592924865027506176,2022-11-16 16:57:37,#Warzone2 A new beginning,en,Twitter Web App,Madrunner_88,1592748485933137921,Madrunner_88,100% Gamer...comenzando y cumpliendo un gran sueño,Costa Rica,2022-11-16 05:17:06,None,None,https://pbs.twimg.com/profile_images/1592921554077245441/kF7TOYpn_normal.jpg,1,29,4,tweet,None,['Warzone2'],None,[],,[],[],2022-11-16 16:58:50
1592924842432819200,2022-11-16 16:57:32,Time for the new WARZONE 2 AYE!!   Still streaming I'm at almost 40 hours I might go over 60 hours lol who knows! I know I'll have restart stream after 48 hours. #Warzone2 #Live #Streamer #TwitchAffliate #goals   https://t.co/kwRfGRebmo https://t.co/AG0bumHYHt,en,Twitter for Android,CGMSFERLAND,322633833,SwitchAzlain,"Partner with @DubbyEnergy My name is Cody I go by SwitchAzlain I'm from Arizona Age is 25 Verity Streamer PS3 GAMING, PS4, PC GAMING","Casa Grande, AZ",2011-06-23 14:06:21,['https://t.co/AWlkW0U6mC'],None,https://pbs.twimg.com/profile_images/1581283132833005568/vx_o3wl8_normal.jpg,889,1890,3377,tweet,None,"['Warzone2', 'Live', 'Streamer', 'TwitchAffliate', 'goals']","['http://www.twitch.com/SwitchAzlain_', 'https://twitter.com/CGMSFERLAND/status/1592924842432819200/photo/1']",['3_1592924839676780545'],,['photo'],['https://pbs.twimg.com/media/Fhs0s7bUoAEVdTk.jpg'],2022-11-16 16:58:50
1592924839672971265,2022-11-16 16:57:31,1 more hour 🙏🏻 #Warzone2,en,Twitter for iPhone,RitoReef,1525934332136677376,RitoReef,that one dude from the corner that sells rocks,None,2022-05-15 20:21:16,None,None,https://pbs.twimg.com/profile_images/1576358849925115904/2uEi9zI-_normal.jpg,7,23,36,tweet,None,['Warzone2'],None,[],,[],[],2022-11-16 16:58:50
1592924834643980288,2022-11-16 16:57:30,RT @Warzone2News: #Warzone2 is LIVE NOW in select regions! https://t.co/VCiHjWdb73,en,Twitter for Android,PikaPanditaUwU,1312649144796839940,💫𝙋𝙞𝙠𝙖𝙋𝙖𝙣𝙙𝙞𝙩𝙖🥀,2019,Que te importa ,2020-10-04 07:02:16,None,None,https://pbs.twimg.com/profile_images/1586909768085405696/sMU7KnvU_normal.jpg,3,90,396,retweeted,Warzone2News,['Warzone2'],['https://twitter.com/Warzone2News/status/1592882191755005952/photo/1'],['3_1592882087299874816'],1592882191755005952,['photo'],['https://pbs.twimg.com/media/FhsN0aaXgAAHwLp.jpg'],2022-11-16 16:58:50
